%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
136680000000,1988,136604000000,map,-0.0013779053571605082,0.15741758305893971,0.08965127616894564
136744000000,1989,136668000000,map,-0.004584527904835711,0.11525567024348415,0.11050528072180904
136808000000,1990,136736000000,map,-0.004637755211693725,0.13259682563562625,0.10863717693011876
136880000000,1991,136804000000,map,-0.0046797726652609145,0.15426646260989685,0.10859565349830369
136936000000,1992,136868000000,map,-0.0043723878975811675,0.17431253343271869,0.10598626042363479
137016000000,1993,136936000000,map,-0.00403671292748177,0.19491378584228225,0.1033676287028859
137068000000,1994,137004000000,map,-0.0035723783263501285,0.21919398031045856,0.1031321848046845
137136000000,1995,137068000000,map,0.0023897996799538412,0.3000399015819748,0.0861451105479441
137168000000,1996,137136000000,map,0.0024331327089021637,0.31894582818869965,0.08617817408562017
137260000000,1997,137204000000,map,0.0021900303700965046,0.3397651307193942,0.08755238254355202
137336000000,1998,137268000000,map,0.0019641923448801696,0.3565468394112239,0.09047044028420398
137404000000,1999,137336000000,map,0.0014368189519643887,0.3724695255963635,0.09397252872283324
137500000000,2000,137404000000,map,0.0009952285623997942,0.3888484706854578,0.09354837793727405
137524000000,2001,137468000000,map,0.0007648075668188065,0.40642158553150165,0.09172671492164025
137608000000,2002,137536000000,map,0.0007549011085739993,0.42396284609751667,0.09010598695950689
137668000000,2003,137604000000,map,0.0006943253737650423,0.4457165137114505,0.08899740201203726
137752000000,2004,137668000000,map,0.0006945351062944694,0.4658817282098586,0.08684843951934679
137804000000,2005,137736000000,map,-0.0021127347611816227,0.4285585299768523,0.10428949894549316
137880000000,2006,137804000000,map,-0.0022086475367595754,0.45101926733831177,0.10561566467909395
137932000000,2007,137868000000,map,-0.0022520086626372365,0.4725056956941265,0.10491794394143922
138016000000,2008,137936000000,map,-0.002322697351663669,0.49315038779653,0.10286596353749777
138040000000,2009,138004000000,map,-0.002245839684612852,0.5165023290080848,0.10252256591108577
138100000000,2010,138068000000,map,-0.0020960111028723166,0.5366349670666184,0.10159933602767424
138204000000,2011,138136000000,map,-0.0019166377237473664,0.5559737417888537,0.10122667616852166
138264000000,2012,138204000000,map,-0.0019087592954994542,0.577936661710825,0.100258351092192
138340000000,2013,138268000000,map,-0.0018898327869155268,0.5963642951936527,0.10213288935782083
138420000000,2014,138336000000,map,-0.0018512675412333118,0.6156074574902808,0.10091226412203852
138492000000,2015,138404000000,map,-0.0017965570065919395,0.6352914252334189,0.09993426225184998
138520000000,2016,138468000000,map,0.0035785724330888585,0.7145437608365566,0.0819871789875708
138604000000,2017,138536000000,map,0.0033491820456015703,0.7323286368606776,0.08323568647689056
138640000000,2018,138604000000,map,0.003139227005651002,0.7527070231476773,0.08203404028197292
138760000000,2019,138668000000,map,0.0028572865478230514,0.7695104857958868,0.0851515386659768
138812000000,2020,138736000000,map,0.0025599025598262992,0.7878522904955434,0.0861972123003727
138872000000,2021,138804000000,map,0.002363304061680893,0.8043592674168945,0.08628819002165233
138908000000,2022,138868000000,map,0.0021512672757723755,0.8218026885128533,0.08662102105132247
139024000000,2023,138936000000,map,0.0020520440175231663,0.8410227934395089,0.08556062177787399
139108000000,2024,139004000000,map,0.0021517601996204755,0.8634187346853981,0.08458906336032285
139160000000,2025,139068000000,map,0.0021662650893301133,0.8839728624186565,0.08548340740262322
139212000000,2026,139136000000,map,0.002228243075286629,0.9046149782266364,0.0857509553090432
139268000000,2027,139204000000,map,0.0022675297328960814,0.9261822141826063,0.08293673990750111
139336000000,2028,139268000000,map,0.002151753275803789,0.947497715316431,0.084491223977889
139428000000,2029,139336000000,map,-0.003159396941997461,0.9077578304279047,0.10198690404812943
139468000000,2030,139404000000,map,-0.0031703088278739466,0.9284912617492258,0.10328994360032367
139544000000,2031,139468000000,map,-0.0007820266968469741,1.0075954431375314,0.0847314402945265
139604000000,2032,139536000000,map,-0.0008320789501972542,1.0283249606773275,0.08330970697943774
139676000000,2033,139604000000,map,-0.000600269173829826,1.0494002201423802,0.08235780522530123
139744000000,2034,139668000000,map,-0.0005204135066226301,1.0722530118470512,0.08249965695557337
139792000000,2035,139736000000,map,-0.0006377541898369282,1.090110889621505,0.08292320051944774
139880000000,2036,139804000000,map,-0.000732118270592011,1.111671847051331,0.08145971544917602
139936000000,2037,139868000000,map,-0.0032533622112008304,1.0704448585958093,0.10187460085185174
140020000000,2038,139936000000,map,-0.003408493725238604,1.0899515593994447,0.10132608148062139
140096000000,2039,140004000000,map,0.0015367021789971097,1.170627746074408,0.07911591011959695
140152000000,2040,140068000000,map,0.0015098198044704442,1.1913386817802427,0.07782372501688539
140216000000,2041,140136000000,map,0.0015512121268043272,1.2119511153603801,0.07504936692944836
140288000000,2042,140204000000,map,0.0016058480775388712,1.2367422686201568,0.07502747028780749
140356000000,2043,140268000000,map,0.0015165474475121593,1.257131117711628,0.0753692274417212
140392000000,2044,140336000000,map,0.0012623324597936664,1.2772146852732917,0.0778419407728036
140480000000,2045,140404000000,map,0.0012562210354076786,1.2952967258660493,0.07827643804289713
140536000000,2046,140468000000,map,0.0011773261336866098,1.314874558361203,0.07802895505017182
140636000000,2047,140536000000,map,0.001214796528841225,1.3325247685781125,0.07722795979217967
140704000000,2048,140604000000,map,0.0011484218173178906,1.354341640596212,0.0762715489764722
140716000000,2049,140668000000,map,0.0008489136441984652,1.3740162101785272,0.07552779723301462
140816000000,2050,140736000000,map,-0.004169644124316321,1.336266176513051,0.0952674314067577
140868000000,2051,140804000000,map,-0.00394875128561574,1.3572572790843191,0.0929928901240209
140908000000,2052,140868000000,map,-0.003845219599702965,1.3780200082059253,0.09347968853081634
140968000000,2053,140936000000,map,-0.003762830476379944,1.4004769853833703,0.09091990523621624
141088000000,2054,141004000000,map,-0.0037238503216135282,1.4225119593961393,0.08920797214289239
141156000000,2055,141068000000,map,-0.0037326431608383642,1.4460087702774223,0.08754380733845246
141228000000,2056,141136000000,map,-0.0038252766428733126,1.4682843912872636,0.08865120107719793
141280000000,2057,141204000000,map,-0.00391071568317887,1.4897464944589993,0.0878918262960307
141348000000,2058,141268000000,map,-0.004209509217703661,1.511113542179295,0.08831185453076679
141428000000,2059,141336000000,map,-0.004363638073171264,1.5288294310559936,0.08784064489273802
141468000000,2060,141404000000,map,-0.004503555396221326,1.547463577351878,0.08867086220365539
141556000000,2061,141468000000,map,-0.004753087954525351,1.5663432111245548,0.0886154627164722
141612000000,2062,141536000000,map,-0.004886995694367416,1.5822424371299095,0.09024551783400347
141640000000,2063,141604000000,map,-0.004963267467916754,1.6015736483972516,0.08971439524210584
141712000000,2064,141668000000,map,-0.005050665478162394,1.620666185497748,0.08955742986756704
141816000000,2065,141736000000,map,-0.005210501503631879,1.6392000680300658,0.08990108793717405
141884000000,2066,141804000000,map,-0.005626585650425384,1.6592356974747866,0.09026753193462633
141948000000,2067,141868000000,map,-0.005897768527743513,1.6762608329856938,0.0907262721570814
142008000000,2068,141936000000,map,-0.006308139096579499,1.6976055201238642,0.09058414257691427
142076000000,2069,142004000000,map,-0.002077961320922833,1.775542520522539,0.06866920719390174
142148000000,2070,142068000000,map,-0.0024727520226028588,1.794035527712759,0.06855735182139372
142216000000,2071,142136000000,map,-0.0029158924438415917,1.8140437032661008,0.06901566245375679
142276000000,2072,142204000000,map,-0.003377099503073036,1.8338138960847377,0.0691523655439602
142348000000,2073,142268000000,map,-0.008245009842489104,1.7904841251979757,0.09228484194388731
142408000000,2074,142336000000,map,-0.008346645484066065,1.8070189364842544,0.0949636708699168
142472000000,2075,142404000000,map,-0.006615586365042531,1.8850736553338638,0.07295751307461912
142544000000,2076,142468000000,map,-0.006613737825374291,1.9025327484362125,0.07307275034027633
142612000000,2077,142536000000,map,-0.006592276125634525,1.9233542940500852,0.07041974695566566
142668000000,2078,142604000000,map,-0.006532771875047527,1.9457128978435045,0.0689213732139215
142732000000,2079,142668000000,map,-0.006516825552228683,1.9681364535026906,0.06924710971949799
142780000000,2080,142736000000,map,-0.011052731924928366,1.927974218417758,0.09173509230852944
142868000000,2081,142804000000,map,-0.011360785135466178,1.9479040051379997,0.09166637679826073
142936000000,2082,142868000000,map,-0.011587851032860322,1.966844629079792,0.09283934348001238
143032000000,2083,142936000000,map,-0.012015117379359924,1.986424029373922,0.0940564822802265
143032000000,2084,143004000000,map,-0.012406244686172296,2.0079803901154856,0.09106963266672097
143104000000,2085,143068000000,map,-0.012640825700772532,2.0281519547302858,0.08832079079397509
143204000000,2086,143136000000,map,-0.012830753611241252,2.0507907820898787,0.08766673766461541
143276000000,2087,143204000000,map,-0.013203057725263832,2.072545701355249,0.0878834997751815
143348000000,2088,143268000000,map,-0.01326608224285316,2.0942093507322426,0.08885451667938171
143436000000,2089,143336000000,map,-0.013233948313761804,2.115343742424514,0.09005214269090195
143480000000,2090,143404000000,map,-0.013303988517569192,2.134587460425407,0.09072442978497502
143536000000,2091,143468000000,map,-0.013148600311006543,2.15426146980429,0.09005252525851892
143604000000,2092,143536000000,map,-0.013063903546279822,2.1728100813563618,0.09158337975632885
143672000000,2093,143604000000,map,-0.013290623281325117,2.1940471526632095,0.09294526480436349
143704000000,2094,143668000000,map,-0.013121615186296773,2.2134440586382933,0.0924877276343204
143800000000,2095,143736000000,map,-0.013043091208289892,2.2316685950465622,0.09318670505877719
143900000000,2096,143804000000,map,-0.013308457388846992,2.2540418528489954,0.09411966003442795
143944000000,2097,143868000000,map,-0.012169716929210254,2.332665265093504,0.07368035942354578
144008000000,2098,143936000000,map,-0.012108659312102275,2.3518592800394806,0.07463916253734737
144076000000,2099,144004000000,map,-0.012195586350273332,2.3713188559890863,0.07440091610650895
144104000000,2100,144068000000,map,-0.012027569292712842,2.38978046849302,0.07727182420554168
144184000000,2101,144136000000,map,-0.012028894549548641,2.4083542615387477,0.07960381343349837
144276000000,2102,144204000000,map,-0.012349177311511195,2.4266615468087225,0.0790832966917217
144340000000,2103,144268000000,map,-0.012417047482464728,2.4453059997395936,0.08041687833543737
144400000000,2104,144336000000,map,-0.013164210900205343,2.4041139166123635,0.1002456529557248
144500000000,2105,144404000000,map,-0.013074180080054065,2.425917223730073,0.09819423474923455
144520000000,2106,144468000000,map,-0.009514501733192793,2.5090450287323005,0.07940361002392787
144608000000,2107,144536000000,map,-0.009353510875681662,2.5285729545491953,0.07739047407565552
144692000000,2108,144604000000,map,-0.009362242230779673,2.5528457746065634,0.07589496965247766
144728000000,2109,144668000000,map,-0.009008460443796204,2.5743607228908028,0.07751135600038289
144812000000,2110,144736000000,map,-0.008715667006366626,2.5937644485738343,0.07897102264781941
144888000000,2111,144804000000,map,-0.008391300809082188,2.614957123294182,0.08078569243660166
144948000000,2112,144868000000,map,-0.010973891122716885,2.57352266440048,0.10208133997984747
145004000000,2113,144936000000,map,-0.007354553540411722,2.6524486626524517,0.08365302281002757
145064000000,2114,145004000000,map,-0.006986215076855255,2.6749166852285358,0.08210208170239652
145160000000,2115,145068000000,map,-0.006748705841175338,2.694397843112536,0.0816976275903794
145192000000,2116,145136000000,map,-0.006554797030462502,2.716623181885172,0.07929745855082065
145280000000,2117,145204000000,map,-0.006580319032749429,2.739485343571574,0.08187070579770017
145344000000,2118,145268000000,map,-0.006448899291839887,2.7621827310662046,0.08248243927768617
145408000000,2119,145336000000,map,-0.006631328541549485,2.7195495947278117,0.10385158034966097
145472000000,2120,145404000000,map,-0.00665089144871716,2.7412469158552364,0.10616612867305214
145544000000,2121,145468000000,map,-0.00632853869898365,2.7616339630424367,0.10545974811095193
145632000000,2122,145536000000,map,-0.0030367063966193764,2.8407114480143267,0.08869168538203143
145692000000,2123,145604000000,map,-0.002962459368150386,2.862051427158674,0.0851812167955116
145736000000,2124,145668000000,map,-0.0026491195703377893,2.884055482964941,0.08509101164191435
145824000000,2125,145736000000,map,-0.0024258045542404627,2.9069110882832043,0.08638535306233713
145884000000,2126,145804000000,map,-0.0026876498592075804,2.86888874429848,0.10728757070183437
145948000000,2127,145868000000,map,-0.0026078879319539616,2.8877794796816794,0.10978841340780682
145996000000,2128,145936000000,map,-0.002698436837098292,2.9064899511497977,0.11326420566400358
146080000000,2129,146004000000,map,0.0003170635760837426,2.985873579512936,0.09264020773661413
146120000000,2130,146068000000,map,0.00033432029067191615,3.005183805952525,0.0936099816657161
146236000000,2131,146136000000,map,-5.6238701071756325e-05,2.9696903045942555,0.10989175684719144
146280000000,2132,146204000000,map,-0.00017161246298658117,2.9897636828534266,0.10941594148618694
146344000000,2133,146268000000,map,-0.0002211112102692564,3.011079865639676,0.11238078045958994
146392000000,2134,146336000000,map,-0.0002024098342020622,3.0315894915594894,0.11336059110042263
146476000000,2135,146404000000,map,6.753291886169716e-05,3.0523212401253526,0.11348125829992234
146548000000,2136,146468000000,map,0.0004144093065608437,3.070732855785465,0.11491025424520324
146608000000,2137,146536000000,map,0.000750229525512465,3.0911782161817967,0.11600064307657093
146660000000,2138,146604000000,map,0.0010907467078455219,3.1105561081369593,0.11757794300784463
146740000000,2139,146668000000,map,0.004305363788145826,3.1897888653201116,0.09826740969247111
146804000000,2140,146736000000,map,0.00424375525002043,3.208414106280699,0.10080328683075335
146868000000,2141,146804000000,map,0.004155906853058063,3.2268248846800436,0.10180922624740169
146940000000,2142,146868000000,map,0.004100104884845801,3.243784813819837,0.10492305633590815
146992000000,2143,146936000000,map,0.004181226658382012,3.261236327219839,0.107449903523544
147092000000,2144,147004000000,map,0.004490904741289423,3.277889344161421,0.10775113841865142
147112000000,2145,147068000000,map,0.004719171725004821,3.2958201508606235,0.10925532298630253
147216000000,2146,147136000000,map,0.004962781805444197,3.313860210069909,0.10845530417896604
147244000000,2147,147204000000,map,0.0053165657212061734,3.333369882180292,0.10889835343322973
147304000000,2148,147268000000,map,0.005350861643952001,3.354137454521218,0.10832450607061989
147400000000,2149,147336000000,map,0.0046167566500430746,3.314898102056728,0.12477848148692194
147472000000,2150,147404000000,map,0.008327517060978604,3.394958426670136,0.10856899316830915
147524000000,2151,147468000000,map,0.007981899278622306,3.4150504258536354,0.11097770362518344
147592000000,2152,147536000000,map,0.0076209703584078775,3.434314351607842,0.11038153286998903
147668000000,2153,147604000000,map,0.00760253782618775,3.455590835268871,0.10856677108164081
147724000000,2154,147668000000,map,0.00767817361701275,3.4787773361035637,0.11009177521010871
147800000000,2155,147736000000,map,0.007699731843188416,3.4961326302341504,0.11188592077648152
147844000000,2156,147804000000,map,0.010691786510193771,3.5155866720177635,0.1112674402479506
147928000000,2157,147868000000,map,0.010503887511783515,3.5340352833463036,0.11332110441413479
147968000000,2158,147936000000,map,0.010325962224344593,3.5523695593415034,0.11525546343386855
148076000000,2159,148004000000,map,0.010524829913592104,3.5708938131953327,0.1147109911521112
148152000000,2160,148068000000,map,0.010611567572284888,3.5910079805035298,0.11285582246265108
148216000000,2161,148136000000,map,0.010855034684186443,3.6119453479167776,0.11274909978801162
148272000000,2162,148204000000,map,0.0070917008751635105,3.5723470336819783,0.12853494396211834
148340000000,2163,148268000000,map,0.0072706731051988965,3.5936926857236586,0.12914421006753385
148448000000,2164,148336000000,map,0.007257175385663811,3.6120342097906164,0.12850865421619406
148456000000,2165,148404000000,map,0.009017208464900811,3.6944507691045585,0.11091926514388784
148516000000,2166,148468000000,map,0.007261482558981201,3.65324186622905,0.1265149149360581
148592000000,2167,148536000000,map,0.008743366443081699,3.7342399704742553,0.10886148663949935
148672000000,2168,148604000000,map,0.006815112053539116,3.6957003467939273,0.1276433656073086
148724000000,2169,148668000000,map,0.006233773974715279,3.7142904379669432,0.12672899694614465
148768000000,2170,148736000000,map,0.005544960241009256,3.7332157761964897,0.1265987833205699
148872000000,2171,148804000000,map,0.00490587074495788,3.754193866109844,0.12740906658586498
148944000000,2172,148868000000,map,0.008909823872251033,3.8334311197508835,0.10988404343582658
148984000000,2173,148936000000,map,0.008336086420222821,3.853410241147695,0.10789894239862752
149076000000,2174,149004000000,map,0.0032696383788577282,3.8138035739045724,0.1232844221974082
149128000000,2175,149068000000,map,0.004865464922536575,3.8936537400919535,0.10898096836726406
149168000000,2176,149136000000,map,0.0048471679963772996,3.9108936463935926,0.1103108163096132
149276000000,2177,149204000000,map,0.004921049529088756,3.930848321997501,0.10901817838923683
149352000000,2178,149268000000,map,0.004933132765714887,3.9490413391257535,0.11070044135749713
149372000000,2179,149336000000,map,0.002189966464188564,3.9689227097703528,0.1094181022780612
149488000000,2180,149404000000,map,0.0024090767797681767,3.9879799790935566,0.10758301114148427
149548000000,2181,149468000000,map,0.0023398311279186623,4.008490070251306,0.10651688070818544
149596000000,2182,149536000000,map,0.002173946020404341,4.028847028538921,0.10562451677739187
149680000000,2183,149604000000,map,0.0021982332338260357,4.051184125343365,0.10560197857980891
149748000000,2184,149668000000,map,-0.0030203891123109367,4.010003531366796,0.12325352407883128
149800000000,2185,149736000000,map,-0.000746432379442441,4.092748680768429,0.10579431162680286
149872000000,2186,149804000000,map,-0.0006101801824433539,4.112378398492717,0.106023312695528
149928000000,2187,149868000000,map,-0.0004783023820905813,4.132383617066007,0.10453988560017013
150016000000,2188,149936000000,map,-0.00034159203206085564,4.152932904066701,0.10322761254740148
150064000000,2189,150004000000,map,-0.0003394818870095656,4.174788472688873,0.10493421201662145
150140000000,2190,150068000000,map,-0.00043932882414089713,4.1930963030030295,0.1063758998081466
150204000000,2191,150136000000,map,-0.0008152719287286003,4.211583608857877,0.10765581629558668
150244000000,2192,150204000000,map,-0.0011338515578803027,4.2337046968457,0.10572460401451467
150336000000,2193,150268000000,map,-0.001344862383503967,4.251620670557356,0.10573657200878533
150400000000,2194,150336000000,map,-0.0015801881685691965,4.27133999077166,0.10633402530571223
150468000000,2195,150404000000,map,-0.0017217056546912357,4.293222665778254,0.10472232561350364
150520000000,2196,150468000000,map,-0.0018069822910985744,4.311781264547603,0.10513570212398876
150620000000,2197,150536000000,map,-0.0046077668810067945,4.343022204768479,0.10456980227364482
150668000000,2198,150604000000,map,-0.004488149427636465,4.354155709809262,0.10289888980768158
150724000000,2199,150668000000,map,-0.004221016665682184,4.373549355881402,0.1033198521501858
150804000000,2200,150736000000,map,-0.0037470081149584555,4.39526602078773,0.1030520068207042
150868000000,2201,150804000000,map,-0.003458383444933724,4.416688694946284,0.1033062046832886
150904000000,2202,150868000000,map,-0.0033717262285057614,4.436370475999706,0.10277829720118309
151000000000,2203,150936000000,map,-0.0034070812036601783,4.456892219119298,0.10323008081829688
151072000000,2204,151004000000,map,-0.0034635603954772665,4.476639601123967,0.1027207368716535
151144000000,2205,151068000000,map,-0.003545579551907818,4.498216478449276,0.10257790545606443
151220000000,2206,151136000000,map,-0.0037146781303945137,4.517383556926598,0.10370052989021206
151276000000,2207,151204000000,map,-0.00392592972021176,4.538367494418343,0.10262347278578965
151340000000,2208,151268000000,map,-0.0038595499081772594,4.557785414371747,0.10305811595996128
151408000000,2209,151336000000,map,-0.003885710335500489,4.579916490361779,0.10294470281099788
151472000000,2210,151404000000,map,-0.003948689900956648,4.599605241283183,0.10162790448538656
151548000000,2211,151468000000,map,-0.008620389246059249,4.562077486995378,0.11862467539126276
151600000000,2212,151536000000,map,-0.008422828644263414,4.580059046181752,0.1182956353572463
151672000000,2213,151604000000,map,-0.006326322360462239,4.662055414993436,0.10002847928270714
151724000000,2214,151668000000,map,-0.0063027170833794555,4.680923444833049,0.09837543954782269
151812000000,2215,151736000000,map,-0.006295455517941209,4.701890450306305,0.0963363152137321
151840000000,2216,151804000000,map,-0.006343440348802243,4.724518082549059,0.09712012514276636
151932000000,2217,151868000000,map,-0.006583239281702971,4.744196483750537,0.09739245104872557
152012000000,2218,151936000000,map,-0.006863504177580804,4.762844294407765,0.09972619584448289
152064000000,2219,152004000000,map,-0.007415034348427524,4.781482370034548,0.09946247772584338
152132000000,2220,152068000000,map,-0.009867875480141106,4.739826081326422,0.11579489666904669
152212000000,2221,152136000000,map,-0.010396604906773146,4.757760973556826,0.11559580255514829
152276000000,2222,152204000000,map,-0.010873980539401182,4.778802219904888,0.1120013706028326
152336000000,2223,152268000000,map,-0.011136939994994974,4.800520613705566,0.10906682750443625
152408000000,2224,152336000000,map,-0.011289226360021165,4.823071618169202,0.10538547711421292
152468000000,2225,152404000000,map,-0.011395214936989806,4.8475038213386,0.10451788040283794
152548000000,2226,152468000000,map,-0.01135557019660935,4.869960275706138,0.1032802886178078
152576000000,2227,152536000000,map,-0.009566365944920024,4.949233328003729,0.08775069701491922
152656000000,2228,152604000000,map,-0.00945777125251597,4.970803896839283,0.08665896138348839
152728000000,2229,152668000000,map,-0.009305198939217108,4.987452750462455,0.0896276827596908
152796000000,2230,152736000000,map,-0.009317391135288372,5.004445899963405,0.09133882039869251
152860000000,2231,152804000000,map,-0.00969200230664738,5.021628241219808,0.09155066514816246
152952000000,2232,152868000000,map,-0.009883540115921907,5.038809701550501,0.09075152125029262
152968000000,2233,152936000000,map,-0.01012433663805773,5.05751637178488,0.08947511727386825
153076000000,2234,153004000000,map,-0.014457318648244406,5.016150405881382,0.10469658440015894
153124000000,2235,153068000000,map,-0.014208379733918149,5.036976289463676,0.10436861866358116
153192000000,2236,153136000000,map,-0.013884587704920369,5.057447300115686,0.10177278229541997
153272000000,2237,153204000000,map,-0.013524238094459864,5.081084756516344,0.10072454942881875
153304000000,2238,153268000000,map,-0.013110176428191997,5.100623179669849,0.0983377161346709
153372000000,2239,153336000000,map,-0.012805057070138993,5.1229398984857974,0.09595711994641326
153488000000,2240,153404000000,map,-0.01258014698828741,5.145092119349675,0.09646792489714773
153536000000,2241,153468000000,map,-0.012083600303763806,5.165699366547852,0.09646689052550683
153596000000,2242,153536000000,map,-0.007882374316252619,5.244565921946737,0.07815291788015177
153688000000,2243,153604000000,map,-0.007878553597065824,5.263432051163571,0.07939828196138426
153736000000,2244,153668000000,map,-0.007658015038023415,5.280504354732017,0.07922416189484688
153820000000,2245,153736000000,map,-0.007723667568351668,5.296989857945148,0.08123909049371891
153876000000,2246,153804000000,map,-0.00493772133368818,5.314479639546074,0.07995043272246227
153952000000,2247,153868000000,map,-0.005031507658893458,5.330962703528748,0.08124556073204209
154004000000,2248,153936000000,map,-0.0049177240773303765,5.347135941714972,0.08155056220690371
154092000000,2249,154004000000,map,-0.0047770690955262415,5.365178011249352,0.07944321056012749
154120000000,2250,154068000000,map,-0.001720033735458197,5.384778969715738,0.0776400843178231
154216000000,2251,154136000000,map,-0.0014494464576876448,5.403162835265401,0.07786995245839434
154252000000,2252,154204000000,map,-0.001307618587256601,5.424336914458424,0.0766730876667156
154340000000,2253,154268000000,map,0.0018263723079949556,5.445273564475729,0.0762458685320857
154404000000,2254,154336000000,map,0.0022477772052116943,5.464917180336078,0.07712790060423552
154460000000,2255,154404000000,map,0.0014403245505552678,5.424582995953384,0.09436488310629987
154540000000,2256,154468000000,map,0.006402605705722722,5.504071406288384,0.07613383780467009
154596000000,2257,154536000000,map,0.007166565439055389,5.522219622269991,0.07469676920003204
154672000000,2258,154604000000,map,0.00647641234878206,5.482229791500073,0.09341769412491413
154748000000,2259,154668000000,map,0.007378277639785137,5.5021965646150575,0.09214349917987547
154812000000,2260,154736000000,map,0.01297445223932811,5.580926935523392,0.07226074406382943
154868000000,2261,154804000000,map,0.012397118356109502,5.543505457606232,0.09086062829513003
154944000000,2262,154868000000,map,0.01347372126673227,5.563200435068216,0.0893243051918286
155032000000,2263,154936000000,map,0.017436246991431162,5.5815718466787905,0.08761602606764685
155084000000,2264,155004000000,map,0.018872189245199955,5.6035653374468435,0.08731306305508768
155128000000,2265,155068000000,map,0.02284114020140257,5.621317126245015,0.0860225939992364
155204000000,2266,155136000000,map,0.024299724304407314,5.640250432984407,0.08382813370582065
155272000000,2267,155204000000,map,0.02873225945510928,5.661940278780915,0.08263755300786452
155320000000,2268,155268000000,map,0.02767670805331575,5.624276536961735,0.0997604801162234
155404000000,2269,155336000000,map,0.03477161625023645,5.697333227164691,0.08122618585640529
155476000000,2270,155404000000,map,0.039912697740286565,5.716861445087504,0.08036456206773229
155536000000,2271,155468000000,map,0.03898350028198072,5.678614931986694,0.09633151253802397
155640000000,2272,155536000000,map,0.047351329626944896,5.752332405028,0.07525469085242625
155656000000,2273,155604000000,map,0.046845392679472096,5.715917228130159,0.09310946371297196
155704000000,2274,155668000000,map,0.05167628668047257,5.731046744819691,0.09225984249333075
155816000000,2275,155736000000,map,0.05478869645369017,5.748223706924204,0.09091922072006076
155860000000,2276,155804000000,map,0.061498875306780595,5.766617142311555,0.09096503365958686
155912000000,2277,155868000000,map,0.06059967954388319,5.731364710488217,0.10544833263684794
156016000000,2278,155936000000,map,0.07052054247176318,5.797085225862171,0.08742480629962784
156068000000,2279,156004000000,map,0.07753760151919106,5.813154255050073,0.08557756613296452
156156000000,2280,156068000000,map,0.07662788144514601,5.778018613260304,0.10092271232712652
156232000000,2281,156136000000,map,0.08861042329606188,5.846960997180696,0.08160415406006949
156268000000,2282,156204000000,map,0.09501146933583399,5.858911330957181,0.0802954583856651
156356000000,2283,156268000000,map,0.0928595188969693,5.822029142754321,0.099191970230395
156420000000,2284,156336000000,map,0.10013162345392186,5.838144904085624,0.09770461689942667
156480000000,2285,156404000000,map,0.10686154757788638,5.849182954321986,0.09754332376574865
156508000000,2286,156468000000,map,0.11300799227363495,5.860440180500853,0.09571520374206183
156616000000,2287,156536000000,map,0.1199921810419432,5.8727111721547605,0.09210920074143841
156692000000,2288,156604000000,map,0.12847181257470916,5.886458076440071,0.08893389103167082
156768000000,2289,156668000000,map,0.1296686701918616,5.854691764101172,0.10324429101400362
156812000000,2290,156736000000,map,0.13780066158990906,5.868051803367038,0.09994876858282215
156864000000,2291,156804000000,map,0.15684920241638897,5.927345632318799,0.08138533984815977
156916000000,2292,156868000000,map,0.15686709296426427,5.893017349272765,0.09643125082208953
157016000000,2293,156936000000,map,0.1757359522749034,5.950008095086806,0.0770428019005805
157064000000,2294,157004000000,map,0.1774476179149443,5.916256022847681,0.09099274592726225
157136000000,2295,157068000000,map,0.17744544819496974,5.885193230829475,0.10505638985215915
157200000000,2296,157136000000,map,0.1863621354033396,5.894766614702252,0.10386157233222221
157272000000,2297,157204000000,map,0.20893259294816727,5.944803349841846,0.08673409896323708
157328000000,2298,157268000000,map,0.20690789678029703,5.911277820153396,0.10068798715939808
157408000000,2299,157336000000,map,0.21792088690031527,5.919857271883624,0.09729207974912946
157468000000,2300,157404000000,map,0.23058071428705393,5.928810664863358,0.09492076079444456
157536000000,2301,157468000000,map,0.24098224239177374,5.9366515756798295,0.09301543909048432
157616000000,2302,157536000000,map,0.25274492281495103,5.943867844635005,0.09239410706016776
157676000000,2303,157604000000,map,0.26579405487620417,5.949788341275671,0.09255286533595947
157732000000,2304,157668000000,map,0.275508892140435,5.954409935968712,0.09178187652288905
157828000000,2305,157736000000,map,0.2872492000532244,5.958302359608878,0.09214411041966053
157840000000,2306,157804000000,map,0.3008584073405226,5.96158336970392,0.09209627743455512
157928000000,2307,157868000000,map,0.3110355284902303,5.96377151918472,0.09092446778596996
158004000000,2308,157936000000,map,0.3227691577298829,5.966044916424872,0.09209355484374698
158076000000,2309,158004000000,map,0.3363422227061128,5.9682594769484165,0.09132543297990736
158140000000,2310,158068000000,map,0.3467086976844258,5.970876025108837,0.09142482597857321
158216000000,2311,158136000000,map,0.34445124743583033,5.93613532907774,0.10508345363395377
158272000000,2312,158204000000,map,0.3733042332393237,5.974205194006186,0.0906549972786635
158292000000,2313,158268000000,map,0.3867380114270393,5.975820003412434,0.08931399022113484
158404000000,2314,158336000000,map,0.3996524762610968,5.976554464653265,0.08997672620207198
158460000000,2315,158404000000,map,0.41609848895924517,5.976981987820875,0.0897392180993895
158564000000,2316,158468000000,map,0.428529345840613,5.977749165036043,0.0890039895131492
